product_id,product_name,niche_term,product_category,channel_name,discount_bracket,total_orders,units_sold,total_revenue,avg_unit_price
21936,,"Oriente Petrolero","Women","Manual Admin","20-30% Discount",2,"2.000","93.99","46.9950000000"
21936,,"Oriente Petrolero","Women","Online Web","20-30% Discount",7,"8.000","384.93","48.1162500000"
21936,,"Oriente Petrolero","Women","Point of Sale","20-30% Discount",3,"4.000","199.96","49.9900000000"
21938,,"Oriente Petrolero","Caps","Manual Admin","20-30% Discount",3,"3.000","159.97","53.3233333333"
21938,,"Oriente Petrolero","Caps","Online Web","20-30% Discount",7,"7.000","369.93","52.8471428571"
21938,,"Oriente Petrolero","Caps","Point of Sale","20-30% Discount",5,"8.000","479.92","59.9900000000"
21940,,"Oriente Petrolero","Caps","Online Web","20-30% Discount",3,"4.000","154.99","39.9966666667"
21940,,"Oriente Petrolero","Caps","Point of Sale","20-30% Discount",10,"10.000","529.90","52.9900000000"
21942,,"Oriente Petrolero","Women","Online Web","20-30% Discount",7,"7.000","349.93","49.9900000000"
21942,,"Oriente Petrolero","Women","Point of Sale","20-30% Discount",3,"3.000","179.97","59.9900000000"
21944,,"Oriente Petrolero","Women","Manual Admin","20-30% Discount",10,"12.000","629.90","53.6272727273"
21944,,"Oriente Petrolero","Women","Online Web","20-30% Discount",42,"49.000","2251.58","46.0130434783"
21944,,"Oriente Petrolero","Women","Other Channels","20-30% Discount",3,"5.000","259.95","51.9900000000"
21944,,"Oriente Petrolero","Women","Point of Sale","20-30% Discount",7,"10.000","479.90","47.9900000000"
21946,,"Oriente Petrolero","Women","Online Web","20-30% Discount",2,"2.000","89.98","44.9900000000"
21946,,"Oriente Petrolero","Women","Point of Sale","20-30% Discount",2,"5.000","299.95","59.9900000000"
21948,,"Oriente Petrolero","Women","Online Web","20-30% Discount",3,"3.000","119.99","39.9966666667"
21948,,"Oriente Petrolero","Women","Point of Sale","20-30% Discount",1,"1.000","59.99","59.9900000000"
22022,"Gorra Camionera Germany","Alemania","Adult","Manual Admin","20-30% Discount",4,"8.000","359.92","44.9900000000"
22029,"Gorra Camionera Italia","Italia","Adult","Manual Admin","Deep Discount (>30%)",6,"18.000","839.82","46.6566666667"
22035,"Gorra Camionera Bolivia","Bolivia","Adult","Manual Admin","Deep Discount (>30%)",8,"30.000","1259.76","42.4912500000"
22035,"Gorra Camionera Bolivia","Bolivia","Adult","Other Channels","Deep Discount (>30%)",3,"9.000","359.91","39.9900000000"
22037,"Gorra Camionera Francia","Francia","Adult","Manual Admin","20-30% Discount",5,"5.000","219.95","43.9900000000"
22048,"Gorra Camionera Germany - Negra","Alemania","Adult","Manual Admin","20-30% Discount",2,"2.000","99.98","49.9900000000"
22048,"Gorra Camionera Germany - Negra","Alemania","Adult","Other Channels","20-30% Discount",1,"1.000","39.99","39.9900000000"
22048,"Gorra Camionera Germany - Negra","Alemania","Adult","Point of Sale","20-30% Discount",6,"6.000","329.94","54.9900000000"
22049,"Gorra Camionera Germany - Blanca","Alemania","Adult","Online Web","Deep Discount (>30%)",1,"1.000","49.99","49.9900000000"
22049,"Gorra Camionera Germany - Blanca","Alemania","Adult","Point of Sale","Deep Discount (>30%)",3,"3.000","159.97","53.3233333333"
22050,"Gorra Camionera Germany - Negra con Blanco","Alemania","Adult","Manual Admin","20-30% Discount",1,"1.000","59.99","59.9900000000"
22050,"Gorra Camionera Germany - Negra con Blanco","Alemania","Adult","Other Channels","20-30% Discount",1,"1.000","79.99","79.9900000000"
22054,"Gorra Camionera Italia - Blanca","Italia","Adult","Manual Admin","Deep Discount (>30%)",1,"2.000","119.98","59.9900000000"
22054,"Gorra Camionera Italia - Blanca","Italia","Adult","Online Web","Deep Discount (>30%)",1,"1.000","49.99","49.9900000000"
22054,"Gorra Camionera Italia - Blanca","Italia","Adult","Other Channels","Deep Discount (>30%)",1,"1.000","49.99","49.9900000000"
22054,"Gorra Camionera Italia - Blanca","Italia","Adult","Point of Sale","Deep Discount (>30%)",3,"4.000","219.96","54.9900000000"
22055,"Gorra Camionera Italia - Negra con Blanco","Italia","Adult","Point of Sale","Deep Discount (>30%)",2,"2.000","99.98","49.9900000000"
22056,"Gorra Camionera Italia - Negra","Italia","Adult","Manual Admin","Deep Discount (>30%)",1,"1.000","39.99","39.9900000000"
22056,"Gorra Camionera Italia - Negra","Italia","Adult","Online Web","Deep Discount (>30%)",2,"3.000","169.97","56.6566666667"
22056,"Gorra Camionera Italia - Negra","Italia","Adult","Other Channels","Deep Discount (>30%)",2,"2.000","109.98","54.9900000000"
22056,"Gorra Camionera Italia - Negra","Italia","Adult","Point of Sale","Deep Discount (>30%)",2,"3.000","159.97","53.3233333333"
22061,"Gorra Camionera Francia - Negra","Francia","Adult","Manual Admin","20-30% Discount",2,"2.000","89.98","44.9900000000"
22061,"Gorra Camionera Francia - Negra","Francia","Adult","Other Channels","20-30% Discount",3,"4.000","249.96","63.3233333333"
22061,"Gorra Camionera Francia - Negra","Francia","Adult","Point of Sale","20-30% Discount",1,"1.000","39.99","39.9900000000"
22062,"Gorra Camionera Francia - Blanca","Francia","Adult","Online Web","Deep Discount (>30%)",1,"1.000","39.99","39.9900000000"
22062,"Gorra Camionera Francia - Blanca","Francia","Adult","Other Channels","Deep Discount (>30%)",1,"1.000","79.99","79.9900000000"
22062,"Gorra Camionera Francia - Blanca","Francia","Adult","Point of Sale","Deep Discount (>30%)",1,"1.000","42.47","42.4700000000"
22063,"Gorra Camionera Francia - Negra con Blanco","Francia","Adult","Manual Admin","Deep Discount (>30%)",1,"1.000","49.99","49.9900000000"
22067,"Gorra Camionera Bolivia - Blanca","Bolivia","Adult","Manual Admin","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
22067,"Gorra Camionera Bolivia - Blanca","Bolivia","Adult","Online Web","Deep Discount (>30%)",3,"9.000","529.91","58.8788888889"
22067,"Gorra Camionera Bolivia - Blanca","Bolivia","Adult","Other Channels","Deep Discount (>30%)",2,"2.000","99.98","49.9900000000"
22067,"Gorra Camionera Bolivia - Blanca","Bolivia","Adult","Point of Sale","Deep Discount (>30%)",2,"2.000","109.98","54.9900000000"
22068,"Gorra Camionera Bolivia - Negra","Bolivia","Adult","Manual Admin","Deep Discount (>30%)",3,"8.000","349.92","49.9900000000"
22068,"Gorra Camionera Bolivia - Negra","Bolivia","Adult","Online Web","Deep Discount (>30%)",2,"2.000","89.98","44.9900000000"
22068,"Gorra Camionera Bolivia - Negra","Bolivia","Adult","Other Channels","Deep Discount (>30%)",3,"3.000","129.97","43.3233333333"
22068,"Gorra Camionera Bolivia - Negra","Bolivia","Adult","Point of Sale","Deep Discount (>30%)",6,"6.000","319.94","53.3233333333"
22069,"Gorra Camionera Bolivia - Negra con Blanco","Bolivia","Adult","Manual Admin","Deep Discount (>30%)",1,"2.000","119.98","59.9900000000"
22069,"Gorra Camionera Bolivia - Negra con Blanco","Bolivia","Adult","Online Web","Deep Discount (>30%)",3,"5.000","244.95","51.2400000000"
22069,"Gorra Camionera Bolivia - Negra con Blanco","Bolivia","Adult","Other Channels","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
22069,"Gorra Camionera Bolivia - Negra con Blanco","Bolivia","Adult","Point of Sale","Deep Discount (>30%)",3,"3.000","159.97","53.3233333333"
22099,"Polera England","Inglaterra","Adult","Manual Admin","20-30% Discount",5,"24.000","2939.88","122.4950000000"
22099,"Polera England","Inglaterra","Adult","Other Channels","20-30% Discount",1,"8.000","1039.92","129.9900000000"
22117,"Polera England - Blanca","Inglaterra","Adult","Manual Admin","Deep Discount (>30%)",1,"1.000","139.99","139.9900000000"
22117,"Polera England - Blanca","Inglaterra","Adult","Point of Sale","Deep Discount (>30%)",1,"1.000","129.99","129.9900000000"
22124,"Polera England - Negra","Inglaterra","Adult","Other Channels","Deep Discount (>30%)",1,"1.000","129.99","129.9900000000"
22125,"Polera England - Roja","Inglaterra","Adult","Other Channels","Deep Discount (>30%)",1,"1.000","99.99","99.9900000000"
22130,,"Oriente Petrolero","Uncategorized","Online Web","Deep Discount (>30%)",2,"4.000","359.96","89.9900000000"
22142,,"Oriente Petrolero","Poleras","Online Web","Deep Discount (>30%)",2,"2.000","99.98","49.9900000000"
22155,,"Oriente Petrolero","Uncategorized","Online Web","20-30% Discount",1,"1.000","29.99","29.9900000000"
22160,,"Oriente Petrolero","Uncategorized","Online Web","20-30% Discount",1,"1.000","27.00","27.0000000000"
22162,,"Oriente Petrolero","Uncategorized","Online Web","20-30% Discount",1,"1.000","22.00","22.0000000000"
22216,"Gorra Camionera England","Inglaterra","Adult","Manual Admin","20-30% Discount",2,"4.000","199.96","49.9900000000"
22217,"Gorra Camionera England - Negra","Inglaterra","Adult","Manual Admin","Deep Discount (>30%)",2,"2.000","89.98","44.9900000000"
22217,"Gorra Camionera England - Negra","Inglaterra","Adult","Point of Sale","Deep Discount (>30%)",3,"3.000","159.97","53.3233333333"
22224,"Gorra Camionera England - Negra con Blanco","Inglaterra","Adult","Manual Admin","20-30% Discount",1,"1.000","39.99","39.9900000000"
22225,"Gorra Camionera England - Blanca","Inglaterra","Adult","Point of Sale","20-30% Discount",1,"1.000","39.99","39.9900000000"
22259,,"Oriente Petrolero","Poleras","Manual Admin","Deep Discount (>30%)",1,"3.000","299.97","99.9900000000"
22259,,"Oriente Petrolero","Poleras","Online Web","Deep Discount (>30%)",2,"6.000","509.94","84.9900000000"
22259,,"Oriente Petrolero","Poleras","Point of Sale","Deep Discount (>30%)",1,"3.000","119.97","39.9900000000"
22562,,"Oriente Petrolero","Poleras","Manual Admin","Full Price",8,"8.000","1599.93","199.9912500000"
22562,,"Oriente Petrolero","Poleras","Online Web","Full Price",5,"5.000","1139.96","227.9920000000"
22580,"Polera Argentina Campeón","Argentina","Adult","Manual Admin","20-30% Discount",3,"9.000","1079.91","119.9900000000"
22580,"Polera Argentina Campeón","Argentina","Adult","Other Channels","20-30% Discount",1,"3.000","359.97","119.9900000000"
22600,"Polera Argentina Campeón - Azul Marino","Argentina","Adult","Other Channels","20-30% Discount",1,"2.000","314.00","157.0000000000"
22600,"Polera Argentina Campeón - Azul Marino","Argentina","Adult","Point of Sale","20-30% Discount",1,"2.000","314.00","157.0000000000"
22601,"Sudadera Argentina Campeón","Argentina","Adult","Manual Admin","10-20% Discount",1,"1.000","179.99","179.9900000000"
22614,"Polera Argentina Campeón - Negra","Argentina","Adult","Online Web","20-30% Discount",1,"6.000","942.00","157.0000000000"
22614,"Polera Argentina Campeón - Negra","Argentina","Adult","Other Channels","20-30% Discount",1,"3.000","359.97","119.9900000000"
22614,"Polera Argentina Campeón - Negra","Argentina","Adult","Point of Sale","20-30% Discount",5,"18.000","2772.00","154.0000000000"
22724,"Polera Italia Campeón","Italia","Adult","Manual Admin","20-30% Discount",3,"20.000","2699.92","134.9960000000"
22724,"Polera Italia Campeón","Italia","Adult","Online Web","20-30% Discount",1,"8.000","1160.00","145.0000000000"
22731,,"Oriente Petrolero","Poleras","Manual Admin","20-30% Discount",3,"9.000","2340.00","260.0000000000"
22731,,"Oriente Petrolero","Poleras","Online Web","20-30% Discount",5,"15.000","3900.00","260.0000000000"
22738,,"Oriente Petrolero","Uncategorized","Online Web","Unknown",1,"1.000","219.99","219.9900000000"
22749,"Polera Italia Campeón - Azul","Italia","Adult","Manual Admin","20-30% Discount",1,"2.000","310.00","155.0000000000"
22749,"Polera Italia Campeón - Azul","Italia","Adult","Point of Sale","20-30% Discount",1,"2.000","310.00","155.0000000000"
22763,,"Oriente Petrolero","Adult","Manual Admin","20-30% Discount",32,"473.000","60948.14","128.8544186047"
22763,,"Oriente Petrolero","Adult","Online Web","20-30% Discount",13,"165.000","19876.45","120.4633333333"
22763,,"Oriente Petrolero","Adult","Point of Sale","20-30% Discount",3,"44.000","6049.78","137.4950000000"
22763,,"Oriente Petrolero","Poleras","Manual Admin","20-30% Discount",32,"473.000","60948.14","128.8544186047"
22763,,"Oriente Petrolero","Poleras","Online Web","20-30% Discount",13,"165.000","19876.45","120.4633333333"
22763,,"Oriente Petrolero","Poleras","Point of Sale","20-30% Discount",3,"44.000","6049.78","137.4950000000"
22763,"Polera Italia Campeón - Negra","Apparel","Poleras","Manual Admin","20-30% Discount",32,"43.000","5540.74","128.8544186047"
22763,"Polera Italia Campeón - Negra","Apparel","Poleras","Online Web","20-30% Discount",13,"15.000","1806.95","120.4633333333"
22763,"Polera Italia Campeón - Negra","Apparel","Poleras","Point of Sale","20-30% Discount",3,"4.000","549.98","137.4950000000"
22763,"Polera Italia Campeón - Negra","Italia","Adult","Manual Admin","20-30% Discount",32,"43.000","5540.74","128.8544186047"
22763,"Polera Italia Campeón - Negra","Italia","Adult","Online Web","20-30% Discount",13,"15.000","1806.95","120.4633333333"
22763,"Polera Italia Campeón - Negra","Italia","Adult","Point of Sale","20-30% Discount",3,"4.000","549.98","137.4950000000"
22816,,"Oriente Petrolero","Poleras","Manual Admin","Deep Discount (>30%)",8,"66.000","8399.34","127.2627272727"
22816,,"Oriente Petrolero","Poleras","Online Web","Deep Discount (>30%)",29,"204.000","24724.20","121.1970588235"
22816,,"Oriente Petrolero","Poleras","Other Channels","Deep Discount (>30%)",6,"42.000","5369.64","127.8485714286"
22816,,"Oriente Petrolero","Poleras","Point of Sale","Deep Discount (>30%)",19,"132.000","15718.68","119.0809090909"
22823,,"Oriente Petrolero","Poleras","Manual Admin","Deep Discount (>30%)",1,"6.000","779.94","129.9900000000"
22823,,"Oriente Petrolero","Poleras","Online Web","Deep Discount (>30%)",6,"54.000","5765.58","106.7700000000"
22823,,"Oriente Petrolero","Poleras","Other Channels","Deep Discount (>30%)",2,"12.000","1559.88","129.9900000000"
22823,,"Oriente Petrolero","Poleras","Point of Sale","Deep Discount (>30%)",8,"48.000","5579.52","116.2400000000"
22829,,"Oriente Petrolero","Poleras","Manual Admin","Deep Discount (>30%)",1,"5.000","649.95","129.9900000000"
22829,,"Oriente Petrolero","Poleras","Online Web","Deep Discount (>30%)",13,"80.000","8984.35","112.3043750000"
22829,,"Oriente Petrolero","Poleras","Other Channels","Deep Discount (>30%)",1,"5.000","649.95","129.9900000000"
22829,,"Oriente Petrolero","Poleras","Point of Sale","Deep Discount (>30%)",6,"30.000","3399.70","113.3233333333"
22835,,"Oriente Petrolero","Poleras","Manual Admin","20-30% Discount",19,"230.000","29878.60","129.9069565217"
22835,,"Oriente Petrolero","Poleras","Online Web","20-30% Discount",11,"130.000","17047.80","128.0650000000"
22835,,"Oriente Petrolero","Poleras","Point of Sale","20-30% Discount",1,"20.000","2799.80","139.9900000000"
22849,,"Oriente Petrolero","Poleras","Manual Admin","Deep Discount (>30%)",6,"66.000","8999.34","136.3536363636"
22849,,"Oriente Petrolero","Poleras","Online Web","Deep Discount (>30%)",22,"156.000","21294.00","136.5000000000"
22849,,"Oriente Petrolero","Poleras","Other Channels","Deep Discount (>30%)",2,"18.000","2519.82","139.9900000000"
22849,,"Oriente Petrolero","Poleras","Point of Sale","Deep Discount (>30%)",18,"144.000","19678.56","136.6566666667"
22855,,"Oriente Petrolero","Poleras","Manual Admin","Deep Discount (>30%)",3,"25.000","3499.75","139.9900000000"
22855,,"Oriente Petrolero","Poleras","Online Web","Deep Discount (>30%)",5,"45.000","5889.65","130.8811111111"
22855,,"Oriente Petrolero","Poleras","Point of Sale","Deep Discount (>30%)",3,"30.000","3999.70","133.3233333333"
22861,,"Oriente Petrolero","Poleras","Online Web","Deep Discount (>30%)",6,"24.000","3409.48","142.0616666667"
22861,,"Oriente Petrolero","Poleras","Point of Sale","Deep Discount (>30%)",3,"24.000","3359.76","139.9900000000"
22935,"Sudadera Italia Campeón","Italia","Adult","Manual Admin","10-20% Discount",2,"4.000","559.96","139.9900000000"
23005,"Sudadera Italia Campeón - Azul","Italia","Adult","Other Channels","10-20% Discount",1,"1.000","149.99","149.9900000000"
23127,"Gorra Camionera Argentina - Niño","Argentina","Argentina","Other Channels","20-30% Discount",1,"1.000","79.99","79.9900000000"
23127,"Gorra Camionera Argentina - Niño","Argentina","Argentina","Point of Sale","20-30% Discount",2,"2.000","119.98","59.9900000000"
23142,"Gorra Camionera Francia - Niño","Francia","Francia","Other Channels","20-30% Discount",2,"2.000","139.98","69.9900000000"
23147,"Gorra Camionera Bolivia - Niño","Bolivia","Bolivia","Manual Admin","Deep Discount (>30%)",1,"2.000","119.98","59.9900000000"
23147,"Gorra Camionera Bolivia - Niño","Bolivia","Bolivia","Online Web","Deep Discount (>30%)",1,"2.000","119.98","59.9900000000"
23147,"Gorra Camionera Bolivia - Niño","Bolivia","Bolivia","Other Channels","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
23152,"Gorra Camionera England - Niño","Inglaterra","Caps","Manual Admin","20-30% Discount",1,"1.000","49.99","49.9900000000"
23376,"Gorra Camionera Barca","Barcelona","Adult","Manual Admin","Deep Discount (>30%)",3,"6.000","139.98","23.3300000000"
23383,"Gorra Camionera Barca - Niño","Barcelona","Barcelona","Manual Admin","Deep Discount (>30%)",1,"2.000","119.98","59.9900000000"
23383,"Gorra Camionera Barca - Niño","Barcelona","Barcelona","Point of Sale","Deep Discount (>30%)",1,"2.000","119.98","59.9900000000"
23388,"Gorra Camionera RM Escudo","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",2,"4.000","139.98","34.9950000000"
23388,"Gorra Camionera RM Escudo","Real Madrid","Adult","Online Web","Deep Discount (>30%)",1,"2.000","0.00","0.0000000000"
23394,"Gorra Camionera RM Escudo - Niño","Real Madrid","Caps","Point of Sale","Deep Discount (>30%)",1,"4.000","279.96","69.9900000000"
23411,"Gorra Camionera Chelsea","Chelsea","Adult","Manual Admin","Deep Discount (>30%)",1,"1.000","49.99","49.9900000000"
23411,"Gorra Camionera Chelsea","Chelsea","Adult","Online Web","Deep Discount (>30%)",1,"1.000","0.00","0.0000000000"
23411,"Gorra Camionera Chelsea","Chelsea","Adult","Other Channels","Deep Discount (>30%)",1,"1.000","0.00","0.0000000000"
23417,"Gorra Camionera Chelsea - Niño","Chelsea","Chelsea","Point of Sale","Deep Discount (>30%)",1,"1.000","49.99","49.9900000000"
23422,"Gorra Camionera Barca - Negra","Barcelona","Adult","Manual Admin","Deep Discount (>30%)",4,"4.000","279.96","69.9900000000"
23422,"Gorra Camionera Barca - Negra","Barcelona","Adult","Other Channels","Deep Discount (>30%)",3,"3.000","202.64","67.5466666667"
23422,"Gorra Camionera Barca - Negra","Barcelona","Adult","Point of Sale","Deep Discount (>30%)",1,"1.000","69.99","69.9900000000"
23425,"Gorra Camionera Barca - Roja","Barcelona","Adult","Other Channels","Deep Discount (>30%)",1,"1.000","69.99","69.9900000000"
23425,"Gorra Camionera Barca - Roja","Barcelona","Adult","Point of Sale","Deep Discount (>30%)",1,"1.000","69.99","69.9900000000"
23427,"Gorra Camionera Barca - Azul Marino","Barcelona","Adult","Manual Admin","Deep Discount (>30%)",3,"4.000","269.96","67.4900000000"
23427,"Gorra Camionera Barca - Azul Marino","Barcelona","Adult","Online Web","Deep Discount (>30%)",2,"2.000","121.99","60.9950000000"
23427,"Gorra Camionera Barca - Azul Marino","Barcelona","Adult","Other Channels","Deep Discount (>30%)",4,"5.000","345.95","69.1900000000"
23427,"Gorra Camionera Barca - Azul Marino","Barcelona","Adult","Point of Sale","Deep Discount (>30%)",5,"5.000","349.95","69.9900000000"
23429,"Gorra Camionera RM Escudo - Blanca","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",4,"5.000","349.95","69.9900000000"
23429,"Gorra Camionera RM Escudo - Blanca","Real Madrid","Adult","Online Web","Deep Discount (>30%)",3,"9.000","629.91","69.9900000000"
23429,"Gorra Camionera RM Escudo - Blanca","Real Madrid","Adult","Other Channels","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
23429,"Gorra Camionera RM Escudo - Blanca","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",4,"5.000","349.95","69.9900000000"
23431,"Gorra Camionera RM Escudo - Negra","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",3,"3.000","199.97","66.6566666667"
23431,"Gorra Camionera RM Escudo - Negra","Real Madrid","Adult","Online Web","Deep Discount (>30%)",1,"2.000","139.98","69.9900000000"
23431,"Gorra Camionera RM Escudo - Negra","Real Madrid","Adult","Other Channels","Deep Discount (>30%)",1,"2.000","139.98","69.9900000000"
23431,"Gorra Camionera RM Escudo - Negra","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",2,"2.000","139.98","69.9900000000"
23433,"Gorra Camionera RM Escudo - Negra con Blanco","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",1,"1.000","69.99","69.9900000000"
23433,"Gorra Camionera RM Escudo - Negra con Blanco","Real Madrid","Adult","Online Web","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
23433,"Gorra Camionera RM Escudo - Negra con Blanco","Real Madrid","Adult","Other Channels","Deep Discount (>30%)",1,"1.000","69.99","69.9900000000"
23435,"Gorra Camionera Juventus Tag - Negra","Juventus","Adult","Manual Admin","Deep Discount (>30%)",5,"10.000","678.92","68.6787500000"
23435,"Gorra Camionera Juventus Tag - Negra","Juventus","Adult","Online Web","Deep Discount (>30%)",1,"4.000","279.96","69.9900000000"
23437,"Gorra Camionera Juventus Tag - Blanca","Juventus","Adult","Manual Admin","Deep Discount (>30%)",2,"2.000","139.98","69.9900000000"
23437,"Gorra Camionera Juventus Tag - Blanca","Juventus","Adult","Online Web","Deep Discount (>30%)",3,"7.000","489.93","69.9900000000"
23437,"Gorra Camionera Juventus Tag - Blanca","Juventus","Adult","Other Channels","Deep Discount (>30%)",1,"2.000","139.98","69.9900000000"
23439,"Gorra Camionera Juventus Tag - Negra con Blanco","Juventus","Adult","Manual Admin","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
23439,"Gorra Camionera Juventus Tag - Negra con Blanco","Juventus","Adult","Online Web","Deep Discount (>30%)",1,"4.000","279.96","69.9900000000"
23439,"Gorra Camionera Juventus Tag - Negra con Blanco","Juventus","Adult","Other Channels","Deep Discount (>30%)",1,"2.000","139.98","69.9900000000"
23439,"Gorra Camionera Juventus Tag - Negra con Blanco","Juventus","Adult","Point of Sale","Deep Discount (>30%)",1,"2.000","139.98","69.9900000000"
23441,"Gorra Camionera Chelsea Escudo - Negra","Chelsea","Adult","Manual Admin","Deep Discount (>30%)",3,"4.000","249.96","59.9900000000"
23441,"Gorra Camionera Chelsea Escudo - Negra","Chelsea","Adult","Online Web","Deep Discount (>30%)",1,"1.000","49.99","49.9900000000"
23441,"Gorra Camionera Chelsea Escudo - Negra","Chelsea","Adult","Point of Sale","Deep Discount (>30%)",4,"4.000","202.47","50.6175000000"
23443,"Gorra Camionera Chelsea Escudo - Blanca","Chelsea","Adult","Other Channels","Deep Discount (>30%)",4,"4.000","169.97","42.4925000000"
23443,"Gorra Camionera Chelsea Escudo - Blanca","Chelsea","Adult","Point of Sale","Deep Discount (>30%)",1,"1.000","50.00","50.0000000000"
23445,"Gorra Camionera Chelsea Escudo - Azul Marino","Chelsea","Adult","Manual Admin","Deep Discount (>30%)",14,"18.000","1051.84","58.8729411765"
23445,"Gorra Camionera Chelsea Escudo - Azul Marino","Chelsea","Adult","Online Web","Deep Discount (>30%)",7,"9.000","489.91","54.4344444444"
23445,"Gorra Camionera Chelsea Escudo - Azul Marino","Chelsea","Adult","Other Channels","Deep Discount (>30%)",10,"12.000","679.88","56.6566666667"
23445,"Gorra Camionera Chelsea Escudo - Azul Marino","Chelsea","Adult","Point of Sale","Deep Discount (>30%)",7,"10.000","569.90","56.9900000000"
23458,"Polera FCB","Barcelona","Adult","Manual Admin","20-30% Discount",1,"4.000","599.96","149.9900000000"
23475,"Polera FCB - Niño","Barcelona","Barcelona","Manual Admin","20-30% Discount",2,"25.000","2975.00","119.0000000000"
23475,"Polera FCB - Niño","Barcelona","Barcelona","Online Web","20-30% Discount",2,"30.000","3299.90","109.9966666667"
23475,"Polera FCB - Niño","Barcelona","Barcelona","Point of Sale","20-30% Discount",2,"10.000","1350.00","135.0000000000"
23494,"Polera FCB - Negra","Barcelona","Adult","Manual Admin","20-30% Discount",1,"4.000","599.96","149.9900000000"
23494,"Polera FCB - Negra","Barcelona","Adult","Online Web","20-30% Discount",1,"2.000","239.98","119.9900000000"
23494,"Polera FCB - Negra","Barcelona","Adult","Other Channels","20-30% Discount",1,"2.000","299.98","149.9900000000"
23494,"Polera FCB - Negra","Barcelona","Adult","Point of Sale","20-30% Discount",1,"4.000","599.96","149.9900000000"
23501,"Polera FCB - Ploma","Barcelona","Adult","Point of Sale","20-30% Discount",1,"1.000","149.99","149.9900000000"
23508,"Polera FCB - Azul","Barcelona","Adult","Manual Admin","20-30% Discount",2,"8.000","1027.96","128.4950000000"
23508,"Polera FCB - Azul","Barcelona","Adult","Online Web","20-30% Discount",2,"6.000","813.96","135.6600000000"
23508,"Polera FCB - Azul","Barcelona","Adult","Other Channels","20-30% Discount",1,"4.000","428.00","107.0000000000"
23508,"Polera FCB - Azul","Barcelona","Adult","Point of Sale","20-30% Discount",1,"2.000","279.98","139.9900000000"
23532,"Polera Barca - Niño","Barcelona","Barcelona","Manual Admin","Deep Discount (>30%)",1,"2.000","250.00","125.0000000000"
23532,"Polera Barca - Niño","Barcelona","Barcelona","Point of Sale","Deep Discount (>30%)",1,"2.000","250.00","125.0000000000"
23572,"Polera Barca - Ploma","Barcelona","Adult","Manual Admin","20-30% Discount",1,"2.000","279.98","139.9900000000"
23572,"Polera Barca - Ploma","Barcelona","Adult","Online Web","20-30% Discount",1,"1.000","139.99","139.9900000000"
23572,"Polera Barca - Ploma","Barcelona","Adult","Other Channels","20-30% Discount",1,"2.000","279.98","139.9900000000"
23579,"Polera RMCF","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",7,"81.000","10853.55","133.9944444444"
23579,"Polera RMCF","Real Madrid","Adult","Online Web","Deep Discount (>30%)",3,"45.000","5849.55","129.9900000000"
23579,"Polera RMCF","Real Madrid","Adult","Other Channels","Deep Discount (>30%)",1,"9.000","1169.91","129.9900000000"
23596,"Polera RMCF - Niño","Real Madrid","Niños","Point of Sale","Deep Discount (>30%)",1,"1.000","135.00","135.0000000000"
23616,"Polera RMCF - Blanca","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",2,"15.000","2029.95","135.3300000000"
23616,"Polera RMCF - Blanca","Real Madrid","Adult","Online Web","Deep Discount (>30%)",2,"15.000","2245.00","149.6666666667"
23616,"Polera RMCF - Blanca","Real Madrid","Adult","Other Channels","Deep Discount (>30%)",1,"5.000","499.95","99.9900000000"
23616,"Polera RMCF - Blanca","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",5,"35.000","5355.00","153.0000000000"
23623,"Polera RMCF - Negra","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",1,"4.000","612.00","153.0000000000"
23623,"Polera RMCF - Negra","Real Madrid","Adult","Online Web","Deep Discount (>30%)",2,"12.000","1703.96","141.9966666667"
23623,"Polera RMCF - Negra","Real Madrid","Adult","Other Channels","Deep Discount (>30%)",1,"4.000","612.00","153.0000000000"
23623,"Polera RMCF - Negra","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",7,"32.000","4552.00","142.2500000000"
23630,"Polera RMCF - Azul Marino","Real Madrid","Adult","Online Web","Deep Discount (>30%)",3,"9.000","1337.97","148.6633333333"
23630,"Polera RMCF - Azul Marino","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",1,"3.000","459.00","153.0000000000"
23674,"Polera Juventus Turin - Blanca","Juventus","Adult","Point of Sale","Deep Discount (>30%)",1,"1.000","109.99","109.9900000000"
23681,"Polera Juventus Turin - Negra","Juventus","Adult","Point of Sale","Deep Discount (>30%)",2,"4.000","519.96","129.9900000000"
