customer_key,recency_days,frequency,monetary,raw_rfm_score,customer_segment
"76cdc481cc539189e0ef6f7e9d4a9faefdebb1248f7f9ab9ce519f6bef4992d2",390,1,"129.99",4,"At Risk / Churned"
"76d45fee2d413a8bc464deadafaa98a20f5d2d96d6d382e0321ca3ec481412ab",965,1,"129.99",4,"At Risk / Churned"
"771aacd2b841aea27db0eb2efb5e4ce427c2e1187ba60767988c53fcb10db586",556,1,"304.99",4,"At Risk / Churned"
"774b5ecfaf82fd008b5bf5831beeeda98b5846ff7620023678e0a25b552efc8b",565,3,"784.94",6,"Loyal Customers"
"77763be81da233adcee6331fab4e68f5a69790d1c4b2f35189cad5765d4a9d13",391,1,"69.99",3,"At Risk / Churned"
"779a01c05c9e40d2c1c8d35469c6c6f9fbd57d044a64386d90d0604daec24f32",785,1,"75.00",3,"At Risk / Churned"
"77cc1a81849299f9d9f69fd1a5afe9f7eff47088628dcaa3412fb87c7a14bb7e",164,2,"676.95",6,"Loyal Customers"
"77ea0a676dfa1701fce0fabe530857507f8909161ac55ab341e8c6aa1e332f42",357,1,"69.99",3,"At Risk / Churned"
"77f711a3282272d65dee711ac1b069df4b645c2cdbac24cf7abeeacc7857ee71",1250,1,"59.99",3,"At Risk / Churned"
"77fe90caa73243eeeae7247375349948d41be4f827f7da5d75a8847468e684e4",1077,1,"199.98",4,"At Risk / Churned"
"785c73a7642856235e61270e53e72c756f9e87ca3f63173d2943c96df04a1492",168,2,"349.97",5,"At Risk / Churned"
"78740fa7548dc3dd010a46e5be7ecc685b3f3bf1385910b23a70309b98a70eef",232,1,"449.97",4,"At Risk / Churned"
"7880bf75e7e0c0c62ba066c19b9aa2fdcfb0488a1c85bef1c06dfc04fd6d0d2d",341,1,"59.99",3,"At Risk / Churned"
"7886aee5e537211cf2e65eccd7e00830bb3f8c908fc79dd0785b9fd8166d3eea",369,1,"194.99",4,"At Risk / Churned"
"788f6842d4dfa1e4520daedd1d46f5e6ea394a403b9cfd759c14bf658de47b28",899,1,"119.98",4,"At Risk / Churned"
"78a4cb25c333a08cc03f1cb2cdd2b9bd5e8bed2dbf09db85f07061d186d6c36d",891,1,"199.99",4,"At Risk / Churned"
"78d60a164dd4cce06c9605733c3791fcc0ee96dab76dd932e58d96c3f38dc308",816,1,"134.99",4,"At Risk / Churned"
"78e53b34ce4a3ced473be148ffd95fab53fefd4046025a3001d19ed540579f80",963,1,"49.99",3,"At Risk / Churned"
"78ef61efc5f27ad2da63dd4f1934b7d50b8a2ed656160c1a774e2ef798a5e77f",786,3,"1724.96",6,"Loyal Customers"
"790eebf4995d6f4cbd0cc10c5344cff080bc641ab058d168f1db4e4e2a74b5b3",355,1,"119.98",4,"At Risk / Churned"
"7912578e4a90a4fb9c0eeff86a400b18cf966264b6985e4fd50c8286a34c1a4b",332,1,"215.00",4,"At Risk / Churned"
"7920ed00b535986118056b44326489813402f7d408f045b67468c2f7de4c7765",55,5,"553.97",8,"Champions"
"7952d5929ab1852cdf252dbfe14af2bd32cc318aa4495de31fae0fa6ea82934d",384,1,"124.99",4,"At Risk / Churned"
"798be3c607340cfded0b88bd4685411b9ec87409f017fc4c2d1cd93bd351f2d5",973,1,"49.99",3,"At Risk / Churned"
"799e3f69a271510c1860a2a0f33966ab6dd4f6bb8496fa8040cd6e94cb75bac6",379,1,"119.98",4,"At Risk / Churned"
"79bf1a330832c7cc231c3b508fbd1cfbdf303f3aef82e6ac98d2c5bb8b03c298",1072,1,"199.98",4,"At Risk / Churned"
"79c11676b7e941671d99700118d6a3c8d07d3375dda52045d9fdb2b164913954",305,1,"279.98",4,"At Risk / Churned"
"79c5093c60086129f5d2e0d799d251c4c73699e413d64f9b043beb12a685dc16",632,1,"239.98",4,"At Risk / Churned"
"79db0ae8eeec9f7941aad5a2301e50e37b5bf8eb123d2f3aa10cb08c42bc6570",201,1,"209.98",4,"At Risk / Churned"
"7a00452606528b734ce43c64f29dae67533c03221ef6797766f9a0f288e16cb5",83,1,"129.99",5,"Potential Loyalist"
"7a10a417acd24b222214ea9b336201033dba4115c09bdd9b3b5bfc654154acde",554,2,"179.98",5,"At Risk / Churned"
"7a1f5e916e3b1575e38c3ed100314b64b954e1cd52030c18653949542563d4f5",380,1,"129.99",4,"At Risk / Churned"
"7a2de6327ca79f0d695d055379dedeb5794c4b31bcebb1b04c8754a13f626e69",488,1,"69.99",3,"At Risk / Churned"
"7a4f211f544a07ff78cb97146db86c9294573bc47392d58d7ce3ed1b8a29a0e8",1044,1,"99.99",3,"At Risk / Churned"
"7a64e337c463e422c8221f51c1bc71b91de1457d64bf54917fbecea42a6c2f74",784,1,"139.96",4,"At Risk / Churned"
"7a720353730550f87afaf6117447c7d3eaf74b0d5de4039c912408aefaa75da3",503,3,"319.97",5,"At Risk / Churned"
"7a7a88791e2072625180f7d46d8d9bd9230d7020d121231d196441766d0d79d9",343,2,"119.98",5,"At Risk / Churned"
"7aaf1c7bc2240b48bc7bbd44b498cefc69c285a0678f60adab5d38335876c22b",530,4,"850.95",6,"Loyal Customers"
"7acb8db24c39a92a0bd6ddc95f97aa3b7246bc0453c74b8ef1e12ca5ce38b904",246,1,"109.98",4,"At Risk / Churned"
"7b1be1155ce366af78db02da7d576f99b858182a1c1bedbc06cc8ea85e40c51f",225,1,"135.00",4,"At Risk / Churned"
"7b95f2de114a66082c0b36f7642a95f511ade5ff26d5b624f1c8bc3075a5533d",504,1,"165.00",4,"At Risk / Churned"
"7be092a0370167665c22b23008e88cecdf460fe7578eae5f38c75260c6c986b9",501,1,"356.98",4,"At Risk / Churned"
"7c18402874f19266f90230f19ab62645e6c82a2749914d9c61b95fb320111d9e",160,1,"139.99",4,"At Risk / Churned"
"7c2f3b1cf96b75e63b617dda241df59fa64985ac913988d42104e668da5af906",489,1,"69.99",3,"At Risk / Churned"
"7c33e2b1387747707677447cfdbdf4ff0f6bbfd671580cc1e405f449d404cd2c",98,1,"69.99",3,"At Risk / Churned"
"7c3bda3635c36a01762baa6f9b7e7455a15a7cd4ee0aebfdece35cd47861a9ed",417,1,"129.99",4,"At Risk / Churned"
"7c48bf63ed4763f5e81930896c3cdfb8f297c69bf382b1cf93caa2fd907f34dd",580,1,"209.98",4,"At Risk / Churned"
"7c6c87c37ae2c510900d778ed13ffd78ea20ef39eebdc61ae3bbd6ba7a5a5269",398,1,"139.98",4,"At Risk / Churned"
"7c703094fe67e74d0e369a8ba0dd8acb3a2aa20e2f7d362821cfbf03e58600a1",560,1,"259.98",4,"At Risk / Churned"
"7c8c9cd2abb47e92c4310d20d1fde8d2121d7bfd119ce38f166652050025feb4",983,1,"120.00",4,"At Risk / Churned"
"7c9d6e1c0e4fbc79e6f2c1ffc7c9d15b0648b4e1fad97639c03b4aa449d2efdc",482,1,"69.99",3,"At Risk / Churned"
"7ca1407783f18d2732fff5b02214853354bac4b2fd6d92a54773510dd47d621b",714,1,"259.98",4,"At Risk / Churned"
"7ce5d834ca1a4ef4fb5ee9c67c978e95f35f28f596bd435e2731b86dcfffc929",658,1,"125.00",4,"At Risk / Churned"
"7ce6ae950cd70c1dcdfddbc202e2f5ffb936c1bd3769ab3854c9d771533f9540",1610,1,"119.99",4,"At Risk / Churned"
"7cf1f490f33c595eb05ee71957702ffc04ef6b5451c9390a933582ae92de4e6e",489,1,"139.98",4,"At Risk / Churned"
"7cfd49d84fcafd158182efe7545f1282fa6f1c009f222508327e4cdb55a29e14",218,2,"249.98",5,"At Risk / Churned"
"7d218c28b66ec7cbb36e463cc7fa53ea736b7dd197b02843a6e5f04a176a6364",581,1,"49.99",3,"At Risk / Churned"
"7d5d00ce6409de120b2cb6c37b9304ac60b41861004ee2a989695d3760ba1d53",243,1,"169.98",4,"At Risk / Churned"
"7d7a9b0d095e0560eb3fe40e759b108f76bd5c139dc6cb26b2909d43a98309e4",304,1,"177.00",4,"At Risk / Churned"
"7d80c411a66a5df47b546d110275e03e6fc6f0861695896334f97887f0c39172",782,1,"39.99",3,"At Risk / Churned"
"7d85bf1845a4b972a7701fa5aa2360ac29b68e3e8faa88f4c57525f68478f0c6",593,1,"175.00",4,"At Risk / Churned"
"7de0f1aa634554ad0f876032ef0115d31635d2cbf11fe45302222d9b0eca12b3",781,1,"120.59",4,"At Risk / Churned"
"7dee688d214bb409d05a37ad643ab198f3baf51f0616a3abaeab00cf7dfe586f",418,1,"139.99",4,"At Risk / Churned"
"7df08de283543d9a09e853b2b5da19400cba6aa23014dc8e44cce1dc0994fe88",637,1,"324.99",4,"At Risk / Churned"
"7df35433afaf29fe60f66788558969c453303a0399124679b3a64ec5c4d4f0ca",1026,1,"489.96",4,"At Risk / Churned"
"7e00aa87a7bb8b3927a84aef0b301deec25ebc4ce92cdf70998dbc9077df44a6",60,2,"130.00",6,"Loyal Customers"
"7e366467d7b988b5badb9f90f09b672fc7856f0dae87785bb7325e2488201dd3",602,1,"99.98",3,"At Risk / Churned"
"7e45e7856c9d17d8485cf559bf9a97c4de3a16f40d1e7f565fb8011cc42709b0",757,1,"49.99",3,"At Risk / Churned"
"7e5db3180e5a22c0f363b5b40359289dd55d1ca2935f9e9e908f834677bb3bcf",391,1,"139.99",4,"At Risk / Churned"
"7e6d79e0309341611436560e1d46884ead1fa3bc0a34ec88e7fe47063220a46b",331,6,"949.95",7,"Loyal Customers"
"7e99f1198edcefc4341ab417907c2f9351b0aee17b61f7021c7fc25fe8035734",589,1,"49.99",3,"At Risk / Churned"
"7e9ae1cb0a2cbbdc3398b5b6852836d26cfe9e24263b1191ceae49da72635de3",354,1,"59.99",3,"At Risk / Churned"
"7ec6012eb6b26ddac5e1c1b349d756d83b9cd68b8ca09044696e7407bd0779b6",175,1,"165.00",4,"At Risk / Churned"
"7ecf29d9660dc8ddf00fd9eb998b742d65bc154dab587fe427dc12bcc1f58b91",694,1,"138.00",4,"At Risk / Churned"
"7ef1b091786e4e6e8da09ddc0ce62df2ebbf8c64b64a10f253962b6d51bd9735",820,2,"84.99",4,"At Risk / Churned"
"7f001f98f217b0f5fb2a911a8294e61941924898bb08d868a0737eb152735a29",783,1,"119.99",4,"At Risk / Churned"
"7f0fac0152a16474b80eefb86637d536f381cddbf7856d5f31cc922dec458f79",232,1,"137.00",4,"At Risk / Churned"
"7f1b322b449fa3ec34a46528110476e1adff044fda94f18b4e5dac381a382b3f",145,1,"159.99",4,"At Risk / Churned"
"7f304a9ab8d69bdbb2c8c5fd304f966642f9f305676ebbc4d40e66a1609e90b5",57,1,"119.97",5,"Potential Loyalist"
"7f61b44f5a2214781abc37b7c38f3561413ecbfc3b3456e79e2598eab7b9ce54",219,1,"638.98",5,"At Risk / Churned"
"7f863c9d83f7c2fd4ca8c5290c02ded637936ea7b02739033dde5fd2bf7c2324",84,1,"204.99",5,"Potential Loyalist"
"7fae1620df6b752950c8ffd11548a6acd3bd65594876a717c6f7019963e681f3",534,1,"169.98",4,"At Risk / Churned"
"7fb58cccfc76d27de829f3f2eccd24bd6750f98626b26e84ed7f6762c5c08b5b",1148,1,"39.99",3,"At Risk / Churned"
"7fcb06ccec499edb20dcacd36170db7cb9f00cb25e4a611117031756e81cd34d",402,2,"219.99",5,"At Risk / Churned"
"7fd38c501b66936c80621f1da4de2e1ba534654653c000f76fac1763d8c47726",981,1,"160.00",4,"At Risk / Churned"
"7fde13e6d40d0fd14e420fe25154bb4fa667a4004835ef63201c53e27933a0d1",356,1,"204.98",4,"At Risk / Churned"
"8032d7165d2f7958a5a2efe2fef750de824010886ec598eec850a96537fe41f4",313,1,"69.99",3,"At Risk / Churned"
"804726adb6be11eebc004ecae80eab7b765da534ffdd86dd06eaf33dedb3b5af",339,1,"249.99",4,"At Risk / Churned"
"805814b1e14030654da2aed73aebe146a1f09fbf962b643e1164675556300187",514,2,"583.98",6,"Loyal Customers"
"807a6aa9fd2924092ce714da51f1c6b63ecec9488cd6d331579c79403bfafcb7",785,1,"149.99",4,"At Risk / Churned"
"80836083f4a4df8312fdfafcb74e024e772222669092a8b1f91bfda655e269db",320,1,"189.97",4,"At Risk / Churned"
"80a8432d2f8e7ef7c253688bd2dfe150e3f943d8200f946622a49b76af30b752",255,1,"39.99",3,"At Risk / Churned"
"80defe907eecbf38f36f0359e3da9928f80d431eb0724c0ae3b19da83f5e6e38",730,1,"49.99",3,"At Risk / Churned"
"81381028686391af5c6d6b516cef927947f008177c815ad61c8539371138b2c1",1255,1,"59.99",3,"At Risk / Churned"
"813ee16fa9588f5949c173af1e1f461fb8e0ed8ff8cd489ccac4c49fe7e72254",567,1,"135.00",4,"At Risk / Churned"
"8143f0e56b4bde3903f36ea2564c1ce7a1f7c9377728942c4a184af230072556",410,1,"359.98",4,"At Risk / Churned"
"815ea4123881a99175b49b7bbda56aa371268ea1c227ef5d1ea0b5686cf1c3c3",361,1,"59.99",3,"At Risk / Churned"
"8161073d5c06e64d3773a4ea2400761e16d1d4d4c3cab2df59f6f93ce14b4833",219,2,"499.96",5,"At Risk / Churned"
"817e4f4ed5755e0e96eced4f305a76663751901e2c0a50d4668f290f235d5034",257,2,"119.98",5,"At Risk / Churned"
"817fbd013e00556a2e378e293594455a855671d2ebee98ec2644323cb1611eb6",139,2,"516.97",6,"Loyal Customers"
"8184f802db45504204e676df6a70ab9a28a444b89af65e0f15ba6f9f8076ed69",271,1,"99.99",3,"At Risk / Churned"
"818df976cea287ed5e8aacd87708d2a8cd3c6cf7bf81b0fb3db6c2d6f0b2bee6",566,1,"15.00",3,"At Risk / Churned"
"818ff950515a3de7d797046ccd04c2fc8f8c9b4a132881e4f1e667145dd25533",201,2,"780.99",6,"Loyal Customers"
"8190924e13f19d732007fe4b257bd70ac557fc3490de2a3358808a72bd5cefba",249,1,"169.99",4,"At Risk / Churned"
"81a49c4a580cf190c7da507afbe4f08edca480a4a4c087d8f15705decb768d98",1056,1,"99.99",3,"At Risk / Churned"
"81a8802b972257a6b23185bb4bfe4c1bbf974c11ebe871645492fde6546d2a03",343,1,"559.97",5,"At Risk / Churned"
"81adb4e53899f4f48de42cbc5178d3a946a9ab15800895faed473b31f36d3c56",258,1,"229.99",4,"At Risk / Churned"
"81c8df76173903fa6e3aca83c71502871eb6c006944d51a898d276059606dd22",893,1,"206.98",4,"At Risk / Churned"
"81d0dad2b4d71d0167821cac9843d89d7fbde57df303706563115519f9a19ccf",403,1,"381.99",4,"At Risk / Churned"
"81d1f96c269fe449e06876b7e8960c73d03cd65f0cddf8449e7fca961dd33540",554,1,"99.99",3,"At Risk / Churned"
"81eb257d111a1289dee79092f2a79cb45869f98c90ff92b93ac2054543b8e099",328,2,"336.98",5,"At Risk / Churned"
"8215038347978cdf937d781e0e37e0d975417e135c97f923aaf74058085c8fcc",271,1,"89.99",3,"At Risk / Churned"
"821bd550819d978ad242ba7da6a28487471505021c6fd9d79f56d45f477cd574",562,1,"145.00",4,"At Risk / Churned"
"821de03b18b1f23d088cf3a45c3fb6b481848e97847ab085273755af0413c485",244,3,"646.95",6,"Loyal Customers"
"824f96c80f3753ecfa814df75a5efc1ca6f6db62e2b81984c7a598c71ca6b26b",282,1,"159.99",4,"At Risk / Churned"
"826d7749270981e695f742b449a1bd9c4636825b1e1a02b50e15a00070c33064",139,1,"59.99",3,"At Risk / Churned"
"826f290c7ed8da2cc4209f6bf6e82d4fcdb6f2b31b243b20f9e74ef397d6c000",147,1,"389.96",4,"At Risk / Churned"
"8272b5eeb636419763b3ef579cb6526c4a3325924f53596669b25ed24e4ecddb",694,1,"536.97",5,"At Risk / Churned"
"827388a93ede3ff13be90326d166e452fb3a9140c4ace2260314d0311f583ec6",186,4,"799.94",6,"Loyal Customers"
"827cc61776854f28b595ba21c7c7b7b143eb79f4ec6d06311482287ed8a768f8",639,1,"129.99",4,"At Risk / Churned"
"829a8778898932414aba01fb54e1032a928ad324389c9197248d273d98c6ea7f",715,1,"49.99",3,"At Risk / Churned"
"82a87a1559b32d668884371624433ac2773156a63b96eb9f64120a19303811a9",395,1,"279.98",4,"At Risk / Churned"
"82af5129cba11235129ef0663c4aaebaac9ebdd60177ee250144d9fece92d7a5",651,1,"39.99",3,"At Risk / Churned"
"82db8d301669b3ed7bf0f5db93012e2b6eb582152de6d218a01428f9155ce797",242,2,"294.98",5,"At Risk / Churned"
"82fe4b5de8b33ae7461cacf1d64130d83a9b627d917925819c438695deb3ba25",259,1,"259.98",4,"At Risk / Churned"
"830a8ddb8b51593f0125abd52085ca0159c0927f5f0b4bb45f790b6447559667",236,1,"139.99",4,"At Risk / Churned"
"830c212b6e79cd1527d05e1bade200b072a68d4b532c604af0266b9381dcc2cc",347,1,"59.99",3,"At Risk / Churned"
"83419e8040814fe67f91e9fb255074b642b1f5cea96d5d51b408f21e01e098af",1045,1,"89.99",3,"At Risk / Churned"
"8341a83173fce40476ea7a42ff8e27ab024f40352c62a849bd8ecb6697823316",837,1,"54.99",3,"At Risk / Churned"
"8346f7566baa627e169663607ac1cd0ce893e9bd620c6e870890b322b764b8a0",697,1,"179.99",4,"At Risk / Churned"
"83485b301401927625d23f655a71589c9f43e70bc1e9a3e9916a572cadc13447",685,1,"195.00",4,"At Risk / Churned"
"8367f560e0723dddc9c7d6282fd5316b09370bfaadd43d9f298966505941601b",256,1,"95.00",3,"At Risk / Churned"
"836f82db99121b3481011f16b49dfa5fbc714a0d1b1b9f784a1ebbbf5b39577f",787,2,"299.98",5,"At Risk / Churned"
"838f149c81f6dd2b587d632a50d3624c315fa120e934f7ed52c3c10f48ec2721",734,1,"244.99",4,"At Risk / Churned"
"83ae77d45cd84de55f31019540bbf51516847a67623d3b0bcc44b3bfc5d536cc",1024,1,"134.99",4,"At Risk / Churned"
"83c4244da69eb2a4d8b36d02202ca1438de41a109aee8afcd44a741dced657f8",581,1,"49.99",3,"At Risk / Churned"
"83c9742fbf003e0fdc2697374d3f95cdb2ab136cf09042091c5ebe6e40b1d176",1046,1,"90.00",3,"At Risk / Churned"
"83e08fa83fcba4e54cdd88b486d6755cab28c3a83a139495da99b429710a65e3",51,2,"104.99",6,"Loyal Customers"
"83ffddc6d676f52e0a7ebea8e49b2bc616944e9c0e5aacff27bd94d89f8a2d2d",328,1,"0.00",3,"At Risk / Churned"
"8422f212ac77ad82317d51452cf44375d5cb8df1a7438f12cf97863a8d5233b8",133,1,"149.99",4,"At Risk / Churned"
"843678b10f7f1d5a2405566261bb42d6b66a670addf66ad7b9e7aff2b9f540c5",454,1,"79.99",3,"At Risk / Churned"
"844f9bc22ab9f2178f8c62d97eda88239954bc020004c9be96e56d298124a294",784,1,"79.98",3,"At Risk / Churned"
"84525cccda1b9532380651b8ff78970ab72ffa4a651526595bac3c130d6e2c61",895,1,"34.00",3,"At Risk / Churned"
"845fa7ca6ca4c300b78f09af632626e7b7798b62627071d3d9c5917ca06c3bb5",899,1,"49.99",3,"At Risk / Churned"
"8484c122bfab041e93710bad1cf82d3e8d53bd2433aac1d3bef9e3ec18ae7d23",189,1,"69.99",3,"At Risk / Churned"
"849fdbd19a3ff7863d404a0a8b38e5d5cd152e08d23424c3d9eae2ba047fe8a2",659,2,"349.97",5,"At Risk / Churned"
"84b4de477018177c9e266711b6199c1a011fcd22c64580c4c8868ad2d88b2a18",335,1,"259.99",4,"At Risk / Churned"
"84bc7a5009f4d39bff045a37299120108e118c25ff3cae63cdd444255ed05b99",280,2,"601.98",6,"Loyal Customers"
"84c4567407be2282bffbeb76c7761de16b1b9e2f30662c09880e766a2085e466",630,1,"99.99",3,"At Risk / Churned"
"84c54188050f9a67ac344e90bef66d671e3eb8f05108c8f23253627ff336a883",390,1,"179.99",4,"At Risk / Churned"
"84c6c9a9bcf4426b10f3dee162981a434d99f17aa8bf241cf4bde5f9bd90f42e",399,1,"299.98",4,"At Risk / Churned"
"84f8d485f3454b2f616d3949271ca5504d7d7d12ff57050bcaa02d6b8fa490ba",455,2,"359.94",5,"At Risk / Churned"
"850c7f1700ef89d0d3463129d3bc441ef9621ef13b0d8ff69d8a423aa6c78115",641,1,"139.98",4,"At Risk / Churned"
"850ca9852801bbf0babf75f49a976ba4f9a6c512dd317fadcdf5aa9ceac656a5",878,2,"429.99",5,"At Risk / Churned"
"850e40678c6744129988a0aae9c95d8bd71b650cdf710eaf1c94ac9f7188f179",511,1,"189.98",4,"At Risk / Churned"
"8518893cb71e484b6dc3562aa9e1dd7a240b31264a6d9bfee3ad6b8cddc04353",108,1,"199.99",4,"At Risk / Churned"
"851e5490db648c30f3525fa5ac22b18bd1988bc74bdee57bba30518612c6740b",296,1,"474.96",4,"At Risk / Churned"
"85501d6e12b4efba61a16c4722cfa61a39139e7b9ec9fdc751238d82ebc9072f",1012,1,"119.99",4,"At Risk / Churned"
"855b6e0781ebacd9ad3896ff9e87b956c832d268c97015bd7369eb0ce2d38569",616,1,"649.95",5,"At Risk / Churned"
"858f3c3887b0decc9c77634c8b82af4693349a026ace41fa27277b69a68ee0cd",870,2,"285.98",5,"At Risk / Churned"
"85a91a69cfeec9d2ef6ea45ffcc6734abbc68f781194a9eb9cfd28b890e1bb4e",732,1,"129.99",4,"At Risk / Churned"
"85aa0b77f52339ba2bf462611bf90cf36c5260956b8e1804ad0495cfc73b52f0",1599,1,"116.99",4,"At Risk / Churned"
"85c614d7f30be0d701c2a846b9126d43de0cc3ea3cb32717a6d6cd2cab7b7df7",903,2,"99.98",4,"At Risk / Churned"
"85d7187dab891056b02c1802ded06c150a208d7f4cbb5f5dfce2c0b75c1dd2d1",782,1,"179.98",4,"At Risk / Churned"
"85e997a8926365ef857d2161c5665e1c356b702df40a9c2ec39fb340a7be3985",512,1,"164.99",4,"At Risk / Churned"
"85f5fd510b61e65ed7972740a517d779fa9e18fee337dabdbf3141f9b5431dbe",1022,1,"119.99",4,"At Risk / Churned"
"860622f5fcd3f7f4ef1fa6ba0998bb19389fd517f8ab0c7153300f3a68dc579f",1016,1,"119.98",4,"At Risk / Churned"
"86393daeb495d2cc6d5153c7a63765702c88c289739f9091c97f6572d7300f27",388,1,"69.99",3,"At Risk / Churned"
"865373f784b929a238702b15482d628a4fbb66da3cea77beb5591504d7256afe",1600,1,"116.99",4,"At Risk / Churned"
"866d032d1113601dc15d665fb9a111604b74b1a5b1fc74e4f8746b638682dbdd",1063,1,"99.99",3,"At Risk / Churned"
"8699921306cbe47dc57be31ab51247e82fbe611b1c73074f581d846b5dbf27df",865,1,"294.00",4,"At Risk / Churned"
"86d335ddc9a996e7d587b67009a279c79f2675d1f33d540c5edb90a9be0e0380",218,1,"69.99",3,"At Risk / Churned"
"86d7d6ebd25d85c4767ec8097c1c1530be7976a564970f9392e28395de9b1335",369,1,"306.98",4,"At Risk / Churned"
"86f80edabd4e2a0bd48fb19bbe8b1712524a9f7994a7bc5a9a64d7ef578d77f0",787,1,"79.98",3,"At Risk / Churned"
"87222d421f07e61915f3cdabccd7349a1f5b09efad55f890834cf3ba68b2a19c",252,1,"229.98",4,"At Risk / Churned"
"8724c8201e206e02ff8e73c43c3d66a45b61b345a6ee05e6d27c41d243d4ffd0",188,2,"282.99",5,"At Risk / Churned"
"874c9beac0c2d6cb4d836423e2a0ea00cc711e24c2e867be169bdd2beda32b2e",368,1,"364.97",4,"At Risk / Churned"
"876f248a9ca9e4b384054c883f493d3e96bff8f4cc80b07f70fd2ac0983d281d",694,1,"49.99",3,"At Risk / Churned"
"8770bebe3ac727ee7dae854cdac84362b9b5b5376825b6616b907ee581b73299",185,1,"69.99",3,"At Risk / Churned"
"8772ef4083da20bc6642d62a879683ad1d83683754ea9145d2891635af283daa",788,1,"149.99",4,"At Risk / Churned"
"877f45b71672803f1758596cd4b08b6f0dc8ff0c8ca066a027836b0265dd3b3a",526,1,"99.99",3,"At Risk / Churned"
"878b4d49528ef8ba45ec34256c14de23d6346a32551c9dccbb51459b15835c75",202,1,"129.98",4,"At Risk / Churned"
"879a54abcd7d8134af218126b57a5378826b4e15e20313dc8c61a033219cd196",147,1,"109.98",4,"At Risk / Churned"
"87b9d25372446e3bd2708dbae19c94634eb1cd2affce34922560d369ccaa3a7e",477,1,"259.96",4,"At Risk / Churned"
"87cc676a9aa116cf9cd0c844ed5aec392a6002051fa1f8232720dc04271ebac5",347,1,"69.99",3,"At Risk / Churned"
"87e08cea692c74af2c2a31e6d141ac3c909edc687879f226ef4faf9f807bbb4f",947,1,"50.00",3,"At Risk / Churned"
"8801eabe9ee3e653ce9f386ea27d8472b74c0f593cbf8ca21cc9687a8edc89e2",790,1,"59.99",3,"At Risk / Churned"
"881407fe125349e3846a879ebd6477ea0339cf701a0ba0344d4482324118f583",783,1,"39.99",3,"At Risk / Churned"
"88324f112257c6fea1458ff46b761b32085ba922197eefb4454901d7d6b1cff0",421,1,"259.95",4,"At Risk / Churned"
"8835831de52810fae56b7074961d9b161bd423048f2b78f676827681fbda91bc",356,1,"69.99",3,"At Risk / Churned"
"883ae17d7d6a5a298109ab617561bb4ac4a0cdcb694ec4470f34784df420e39f",168,1,"239.97",4,"At Risk / Churned"
"883b01a19eea77593ae9324b591fdb6d99c7a37794b8b88fc4ed0bdef509de18",649,1,"79.98",3,"At Risk / Churned"
"883fedbc114c5e6cfab698b19a66518e8c2d961fd911388064f5487e56ee9326",221,1,"259.98",4,"At Risk / Churned"
"885b2adb800f7b290bda90d67d0e6818f5baba34adc1abdc764f2a3849eb879e",194,1,"69.99",3,"At Risk / Churned"
"88d974e7929bcfe472d2f8a36f0d9d6472274f02b4ebc5b5d4a2951f041692ff",621,1,"129.99",4,"At Risk / Churned"
"88ecd505a7b1b97557df7ac817b588400475ed8589a6e67e6ca99104a20ae330",815,1,"85.00",3,"At Risk / Churned"
"88f4bb75bf600408439b5ce06bcaae609cfed47706c5413dda15343e53c9b7f6",583,1,"49.99",3,"At Risk / Churned"
"88fd863e300d6ae46a6317628bf9ccf87f6107059fde56b830aae129b8945fcb",344,1,"69.99",3,"At Risk / Churned"
"8921b689a2ae0893bcb8ce5bd9d7aaa576fa4c427b1a78e4e0277acd50f4ca1c",728,1,"94.99",3,"At Risk / Churned"
"894804d843b0d63bc61902fc88d880ff94bfb870eb84c0f05ff9108d77b3be79",277,2,"189.98",5,"At Risk / Churned"
"895956108ebf39a66fc8584ae17094ef4e3fcf9e1ec79f29e7915c20bcbe457d",258,1,"79.99",3,"At Risk / Churned"
"8987be25dd4fa5ef26643f0e3e493b43261cf643c36ff37fdfe341ee0d1043ee",629,1,"129.99",4,"At Risk / Churned"
"899f841f55f25b0dffb573430ce93b273b24c11332799eaeb500348f6b1f28e0",400,1,"149.99",4,"At Risk / Churned"
"89b8a40cd162ff568e9373589ef2cdafe85f9934a296557cdd7fde13590d8fc4",429,1,"379.96",4,"At Risk / Churned"
"89cf0a6062d089383451e748e40b3761eb237f5257d8538dd8b8b9b1602b9c17",868,1,"294.00",4,"At Risk / Churned"
"89dd3f8a2bd40f65b0f6fc3f6121d17719554471573d50b21a8f08dfe474c152",627,1,"119.99",4,"At Risk / Churned"
"89e5115c554f17ca8e50fe30bb6a36f4d8f593e492190b5b81727189746c648c",964,1,"49.99",3,"At Risk / Churned"
"89ed876d60404648fdee03bbe2879e9093d3b99b8d01b5b96309a3a810cce2d9",755,3,"349.98",5,"At Risk / Churned"
"89f66806214ea115053d11a3e1e91110ef8d90dcf2713966a3fe294649204842",423,1,"139.99",4,"At Risk / Churned"
"8a594a83b8c0bcece0b422e4357bbb6436f4c9de5af4b08be05abf98c6fac9df",623,1,"129.99",4,"At Risk / Churned"
"8a61fcebb91eaa86c59a12a5ed8c95ea61a25457832c4abbbbbe93820d9fde09",356,1,"214.99",4,"At Risk / Churned"
"8aa1cb9c8d9926c66e65449f3772aaef775f8e7ce573b37f0cc7be62983e599b",330,1,"285.00",4,"At Risk / Churned"
